n,jobtype,time limit,method,muloss,lr,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,classic,10,SPOPlus,True,0.002,5,15,0.02161780185997486,0.018933795392513275,0.011764169670641422,0.027629300951957703,0.026403622701764107,0.015084687620401382
50,classic,60,SPOPlus,True,0.002,5,15,0.02010338380932808,0.019540833309292793,0.011335511691868305,0.025614840909838676,0.024809356778860092,0.013620899058878422
50,classic,300,SPOPlus,True,0.002,5,15,0.019807711243629456,0.018518729135394096,0.01148542296141386,0.025279710069298744,0.024206234142184258,0.013955656439065933
50,classic,600,SPOPlus,True,0.002,5,15,0.025057375840842725,0.024336326867341995,0.0138751803228228,0.01793443326324923,0.016169642098248005,0.010639089028291629
50,classic,10,IMLE,True,0.01,5,15,0.0193666722625494,0.017215583473443985,0.011536816135048866,0.02434782311320305,0.023970354348421097,0.013286893256008625
50,classic,60,IMLE,True,0.01,5,15,0.01936667412519455,0.017215583473443985,0.011536816135048866,0.02434782311320305,0.023970354348421097,0.013286893256008625
50,classic,300,IMLE,True,0.01,5,15,0.01914055272936821,0.017435042187571526,0.011395447887480259,0.024522703140974045,0.023687126114964485,0.01395216304808855
50,classic,600,IMLE,True,0.01,5,15,0.024612752553075552,0.02396562695503235,0.013739645230411312,0.017576135970832546,0.015770642086863518,0.010591648361081457
50,LD,10,Exact,True,0.002,5,15,0.03036865033209324,0.027515439316630363,0.01259858999401331,0.022550111636519432,0.02068181149661541,0.01127425767481327
50,LD,60,Exact,True,0.002,5,15,0.03036865033209324,0.027515439316630363,0.01259858999401331,0.022550111636519432,0.02068181149661541,0.01127425767481327
50,LD,300,Exact,True,0.002,5,15,0.03036865033209324,0.027515439316630363,0.01259858999401331,0.022550111636519432,0.02068181149661541,0.01127425767481327
50,LD,600,Exact,True,0.002,5,15,0.03036864947527647,0.027515439316630363,0.012344046415168357,0.022550110717047937,0.020683782175183296,0.011273693869659164
50,MSE,10,MSE,True,0.002,5,15,0.03254479542374611,0.029203712940216064,0.015059207566082478,0.023275425657629967,0.021252255886793137,0.011425459757447243
50,MSE,60,MSE,True,0.002,5,15,0.03254479542374611,0.029203712940216064,0.015059207566082478,0.023275425657629967,0.021252255886793137,0.011425459757447243
50,MSE,300,MSE,True,0.002,5,15,0.03254479542374611,0.029203712940216064,0.015059207566082478,0.023275425657629967,0.021252255886793137,0.011425459757447243
50,MSE,600,MSE,True,0.002,5,15,0.03254115283489227,0.029501955956220627,0.014677863881503194,0.023280541265499777,0.021259223110973835,0.011422519500461718
50,SG,10,Exact,True,0.002,20,10,0.032812632620334625,0.030167287215590477,0.012856380082666874,0.0244179368019104,0.0224430114030838,0.012165050022304058
50,SG,60,Exact,True,0.002,20,10,0.03189964219927788,0.03007585182785988,0.012833977118134499,0.024010973051190376,0.022086864337325096,0.011740265414118767
50,SG,300,Exact,True,0.002,20,10,0.03189964219927788,0.03007585182785988,0.012833977118134499,0.024010973051190376,0.022086864337325096,0.011740265414118767
50,SG,600,Exact,True,0.002,20,10,0.03189964309334755,0.03007585182785988,0.012574678247631874,0.024010973390308207,0.022087927907705307,0.011739678717288966
50,SG,10,Exact,True,0.002,20,20,0.03481386974453926,0.032917898148298264,0.012369779869914055,0.02748028002679348,0.025595329701900482,0.01247815228998661
50,SG,60,Exact,True,0.002,20,20,0.032080069184303284,0.030072448775172234,0.013031561858952045,0.0238869097083807,0.021979983896017075,0.011763598769903183
50,SG,300,Exact,True,0.002,20,20,0.032080069184303284,0.030072448775172234,0.013031561858952045,0.0238869097083807,0.021979983896017075,0.011763598769903183
50,SG,600,Exact,True,0.002,20,20,0.03208006527274847,0.030072448775172234,0.012768271195375302,0.02388691053071525,0.021980933845043182,0.011763010770012941
